brand,model,age,km_driven,transmission,owner,fuel_type,posted_date,ask_price,log_price
Honda,Other_Models,10,55000,Automatic,second,Hybrid/CNG,Nov-24,300000,12.611537753638338
Mercedes-Benz,E-Class,11,51000,Automatic,second,Diesel,Nov-24,1599000,14.284888991816091
Volkswagen,Other_Models,12,67000,Manual,second,Diesel,Nov-24,425000,12.959844447906553
Maruti Suzuki,Eeco,3,85000,Manual,first,Hybrid/CNG,Nov-24,625000,13.345506928718539
Honda,Amaze,3,26500,Automatic,first,Hybrid/CNG,Nov-24,825000,13.623138665316818
Other_Brands,Rapid,13,137000,Automatic,second,Hybrid/CNG,Nov-24,340000,12.736700896592344
Maruti Suzuki,Swift,15,42583,Manual,second,Diesel,Nov-24,300000,12.611537753638338
Honda,Other_Models,15,85000,Automatic,second,Hybrid/CNG,Nov-24,200000,12.206072645530174
Other_Brands,Duster,6,71000,Automatic,first,Diesel,Nov-24,599000,13.303016877097587
Maruti Suzuki,Ertiga,3,90000,Automatic,first,Hybrid/CNG,Oct-24,900000,13.710150042306449
Maruti Suzuki,Swift,9,78000,Manual,second,Diesel,Nov-24,535000,13.190022025878143
Tata,Tiago,3,17200,Manual,first,Petrol,Nov-24,520000,13.16158409055761
Maruti Suzuki,Celerio,8,78000,Automatic,first,Petrol,Nov-24,425000,12.959844447906553
Maruti Suzuki,Swift,19,66711,Manual,second,Petrol,Nov-24,145000,11.884489021402711
Hyundai,Santro Xing,14,73000,Manual,second,Hybrid/CNG,Nov-24,110000,11.608235644774552
Other_Brands,Other_Models,15,69500,Automatic,second,Petrol,Nov-24,649000,13.383187995686226
Honda,Amaze,7,62000,Manual,second,Petrol,Nov-24,665000,13.407542319637992
Volkswagen,Polo,9,65000,Automatic,second,Diesel,Nov-24,380000,12.84792653170257
Volkswagen,Other_Models,8,63000,Manual,second,Diesel,Nov-24,770000,13.554145793829866
Other_Brands,Other_Models,8,78000,Automatic,second,Diesel,Nov-24,2250000,14.626440774180603
Other_Brands,Compass,6,46000,Automatic,first,Petrol,Nov-24,1390000,14.144814305106875
Maruti Suzuki,Wagon-R,8,170000,Automatic,first,Hybrid/CNG,Oct-24,240000,12.388394202324129
Volkswagen,Other_Models,11,104000,Manual,second,Diesel,Nov-24,449000,13.01477816672439
Maruti Suzuki,Alto-800,9,86000,Manual,first,Hybrid/CNG,Nov-24,311000,12.647548191161372
Other_Brands,Other_Models,7,65000,Automatic,first,Petrol,Nov-24,1550000,14.253765488895429
Maruti Suzuki,Other_Models,3,9000,Automatic,first,Petrol,Nov-24,650000,13.38472764187182
Other_Brands,Other_Models,10,76000,Automatic,second,Diesel,Sep-24,1850000,14.430696197054507
Other_Brands,Endeavour,9,100000,Automatic,second,Diesel,Nov-24,2750000,14.827111469642754
Toyota,Other_Models,2,13000,Automatic,first,Hybrid/CNG,Nov-24,3600000,15.096444403426338
Toyota,Fortuner,5,40700,Automatic,first,Diesel,Nov-24,3975000,15.19553530607057
Volkswagen,VentoTest,11,72900,Automatic,second,Diesel,Nov-24,511000,13.144124869185841
Maruti Suzuki,Wagon-R-1-0,11,75000,Automatic,second,Hybrid/CNG,Nov-24,195000,12.180754837545884
Hyundai,Other_Models,13,78000,Manual,second,Hybrid/CNG,Nov-24,195000,12.180754837545884
Audi,A6,10,75000,Automatic,second,Diesel,Nov-24,814999,13.610942165228382
Maruti Suzuki,Other_Models,4,42000,Manual,first,Hybrid/CNG,Jun-24,635000,13.36138027787483
Maruti Suzuki,Eeco,10,73000,Automatic,first,Hybrid/CNG,Oct-24,250000,12.429216196844383
Other_Brands,KWID,8,49600,Manual,second,Petrol,Nov-24,299900,12.6112043647371
Other_Brands,Other_Models,11,36000,Automatic,first,Diesel,Nov-24,300000,12.611537753638338
Maruti Suzuki,Baleno,6,47000,Manual,first,Petrol,Nov-24,520000,13.16158409055761
Toyota,Innova Crysta,7,115000,Manual,first,Diesel,Nov-24,1970000,14.493544100714171
Maruti Suzuki,Celerio,9,65000,Automatic,second,Hybrid/CNG,Nov-24,365000,12.80765263256463
Hyundai,Verna,15,150000,Manual,second,Petrol,Nov-24,275000,12.524526376648708
Hyundai,Venue,5,67000,Manual,first,Hybrid/CNG,Nov-24,725000,13.493926933836812
Other_Brands,KWID,7,48000,Automatic,second,Hybrid/CNG,Nov-24,295000,12.594730635321957
Mahindra,XUV500,5,85000,Manual,first,Diesel,Nov-24,1025000,13.840203170554645
Mahindra,Other_Models,1,13000,Automatic,first,Diesel,Nov-24,1985000,14.501129472103427
Maruti Suzuki,Wagon-R,8,58000,Automatic,first,Hybrid/CNG,Nov-24,345000,12.751299696013497
Maruti Suzuki,Eeco,6,80000,Automatic,first,Hybrid/CNG,Nov-24,535000,13.190022025878143
Mahindra,XUV500,10,85000,Manual,first,Diesel,Nov-24,745000,13.521139497361697
Volkswagen,Other_Models,1,1933,Automatic,first,Petrol,Nov-24,1965000,14.491002803285499
Hyundai,Eon,12,65000,Manual,second,Petrol,Nov-24,225000,12.323855681186558
Audi,A6,9,63000,Automatic,second,Diesel,Nov-24,1799999,14.403296667310682
Mercedes-Benz,Other_Models,10,53000,Automatic,second,Diesel,Nov-24,1695000,14.343193298796688
Honda,Other_Models,3,9000,Automatic,first,Hybrid/CNG,Nov-24,1750000,14.375126345899696
Mahindra,XUV500,7,43900,Manual,first,Diesel,Nov-24,1290000,14.070152776337855
Hyundai,Grand i10,11,78000,Automatic,first,Petrol,Nov-24,425000,12.959844447906553
Other_Brands,Compass,8,71000,Manual,first,Diesel,Nov-24,1099000,13.909911233385758
Maruti Suzuki,Wagon-R-1-0,7,76000,Automatic,second,Hybrid/CNG,Nov-24,330000,12.706847933442663
Other_Brands,Other_Models,5,81600,Automatic,second,Petrol,Nov-24,1021000,13.836293097146802
Maruti Suzuki,Baleno,5,37800,Manual,first,Petrol,Nov-24,615000,13.329377546788654
Other_Brands,Endeavour,7,64999,Automatic,first,Diesel,Nov-24,2899999,14.880220950129058
Mahindra,Other_Models,18,175000,Manual,second,Diesel,Nov-24,240000,12.388394202324129
Maruti Suzuki,Other_Models,9,63000,Automatic,second,Petrol,Nov-24,375000,12.834681304952548
Maruti Suzuki,Wagon-R,12,89000,Manual,first,Hybrid/CNG,Nov-24,290000,12.577636201962656
Audi,Other_Models,8,65000,Automatic,first,Diesel,Nov-24,1689000,14.339647195789937
Maruti Suzuki,Wagon-R,8,78200,Automatic,first,Hybrid/CNG,Nov-24,290000,12.577636201962656
Maruti Suzuki,Baleno,7,29500,Automatic,first,Petrol,Nov-24,695000,13.45166712454693
Maruti Suzuki,Other_Models,2,20000,Manual,first,Hybrid/CNG,Nov-24,1270000,14.054527458434775
Honda,Other_Models,18,85000,Manual,second,Petrol,Nov-24,170000,12.043553716032399
Tata,Other_Models,13,100000,Automatic,second,Diesel,Nov-24,160000,11.982929094215963
Maruti Suzuki,Other_Models,7,40000,Automatic,first,Hybrid/CNG,Nov-24,500000,13.122363377404328
Tata,Nexon,6,50000,Automatic,first,Hybrid/CNG,Nov-24,625000,13.345506928718539
Other_Brands,Ecosport,9,44000,Automatic,second,Hybrid/CNG,Nov-24,455000,13.028052697933088
Hyundai,Other_Models,1,10000,Automatic,first,Hybrid/CNG,Oct-24,240000,12.388394202324129
Maruti Suzuki,Celerio,5,42000,Manual,second,Petrol,Nov-24,480000,13.081541382884074
Hyundai,Other_Models,11,60000,Manual,second,Petrol,Nov-24,280000,12.542544882151386
Honda,Other_Models,12,85000,Automatic,second,Hybrid/CNG,Nov-24,475000,13.071070083016778
Maruti Suzuki,Ertiga,5,40000,Automatic,second,Hybrid/CNG,Nov-24,1000000,13.815510557964274
Maruti Suzuki,Other_Models,3,28850,Manual,first,Petrol,Nov-24,1630000,14.304090572782945
Hyundai,Venue,6,82000,Manual,second,Diesel,Nov-24,795000,13.58609739363647
Audi,Other_Models,9,45000,Automatic,first,Diesel,Nov-24,2150000,14.580978400103845
Other_Brands,Other_Models,5,53500,Automatic,second,Diesel,Nov-24,4975000,15.41993592857483
Mahindra,XUV500,8,45000,Automatic,first,Diesel,Nov-24,1125000,13.933293593620657
Tata,Other_Models,14,105000,Manual,second,Diesel,Nov-24,135000,11.813030057420567
Toyota,Other_Models,8,80000,Automatic,second,Hybrid/CNG,Nov-24,1399000,14.151268253647618
Hyundai,Eon,10,80000,Manual,first,Hybrid/CNG,Nov-24,249000,12.425208175446844
Hyundai,Other_Models,11,90000,Manual,second,Diesel,Nov-24,410000,12.92391243868049
Honda,Other_Models,10,109000,Manual,second,Hybrid/CNG,Nov-24,475000,13.071070083016778
Hyundai,Creta,3,71000,Manual,first,Diesel,Nov-24,1545000,14.250534468313983
Maruti Suzuki,Ertiga,5,24,Automatic,first,Hybrid/CNG,Nov-24,1020000,13.835313185260453
Maruti Suzuki,Wagon-R,9,43000,Manual,second,Hybrid/CNG,Nov-24,350000,12.765688433465597
Maruti Suzuki,Ertiga,5,96000,Manual,first,Hybrid/CNG,Nov-24,1035000,13.849911984681606
Maruti Suzuki,Baleno,7,66000,Automatic,second,Hybrid/CNG,Nov-24,545000,13.208541073645382
Maruti Suzuki,Swift,11,75000,Manual,first,Petrol,Nov-24,295000,12.594730635321957
Hyundai,Other_Models,14,98500,Manual,second,Diesel,Nov-24,319000,12.672946381766982
Other_Brands,Other_Models,16,86861,Manual,second,Hybrid/CNG,Nov-24,148000,11.904967552746252
Maruti Suzuki,Swift-Dzire,6,116500,Automatic,first,Hybrid/CNG,Nov-24,460000,13.038981768465277
Audi,A6,6,98000,Automatic,second,Diesel,Nov-24,1900000,14.457364444136669
Other_Brands,Rapid,11,59779,Automatic,second,Petrol,Nov-24,425000,12.959844447906553
Other_Brands,Other_Models,4,43000,Automatic,first,Petrol,Nov-24,1595000,14.282384294201082
Other_Brands,Other_Models,4,50000,Automatic,first,Diesel,Nov-24,1360000,14.122995257712235
Toyota,Fortuner,11,89000,Automatic,first,Diesel,Nov-24,1300000,14.077874822431765
Toyota,Innova,12,114918,Manual,first,Diesel,Oct-24,775000,13.560618308335483
Mahindra,Scorpio,10,83455,Manual,second,Diesel,Nov-24,890000,13.698976741708323
Maruti Suzuki,Other_Models,7,110000,Manual,first,Diesel,Nov-24,925000,13.737549016494562
Other_Brands,Other_Models,23,45000,Manual,second,Petrol,Nov-24,190000,12.154779351142624
Maruti Suzuki,Omni,11,200000,Automatic,first,Hybrid/CNG,Oct-24,110000,11.608235644774552
Maruti Suzuki,Other_Models,19,130000,Manual,second,Petrol,Nov-24,90000,11.407564949312402
Audi,Other_Models,6,59000,Automatic,second,Diesel,Nov-24,2200000,14.603967918328545
Maruti Suzuki,Eeco,8,100000,Automatic,second,Hybrid/CNG,Nov-24,340000,12.736700896592344
Mahindra,Other_Models,8,129000,Manual,first,Diesel,Nov-24,720000,13.487006490992238
Maruti Suzuki,Ciaz,10,88000,Manual,second,Petrol,Nov-24,575000,13.262125319779487
Maruti Suzuki,Other_Models,6,52000,Manual,first,Hybrid/CNG,Nov-24,490000,13.102160670086809
Hyundai,Creta,7,91000,Manual,first,Diesel,Nov-24,1080000,13.892471599100402
Honda,Jazz,9,62091,Automatic,second,Petrol,Oct-24,599000,13.303016877097587
Maruti Suzuki,Other_Models,6,78000,Automatic,first,Petrol,Nov-24,490000,13.102160670086809
Hyundai,Grand i10,14,135000,Automatic,first,Hybrid/CNG,Nov-24,150000,11.918390573078392
Other_Brands,Endeavour,7,62000,Automatic,first,Diesel,Nov-24,3450000,15.053884789007542
Maruti Suzuki,Vitara-Brezza,9,84000,Manual,first,Diesel,Nov-24,625001,13.345508528717259
Hyundai,Venue,6,128122,Manual,first,Diesel,Nov-24,750000,13.527828485512494
Other_Brands,Other_Models,9,54000,Automatic,second,Petrol,Nov-24,490000,13.102160670086809
Maruti Suzuki,Wagon-R,11,84920,Automatic,second,Hybrid/CNG,Nov-24,260000,12.468436909997665
Other_Brands,Seltos,4,40000,Automatic,first,Petrol,Nov-24,1550000,14.253765488895429
Maruti Suzuki,Wagon-R,15,75000,Manual,first,Hybrid/CNG,Nov-24,190000,12.154779351142624
Honda,Amaze,10,47000,Automatic,second,Petrol,Nov-24,349000,12.762827201184564
Audi,Other_Models,11,110000,Automatic,second,Diesel,Nov-24,1650000,14.316285845876763
Maruti Suzuki,Celerio,8,80000,Manual,first,Hybrid/CNG,Nov-24,390000,12.873902018105829
Volkswagen,VentoTest,11,72900,Automatic,second,Diesel,Nov-24,511000,13.144124869185841
Maruti Suzuki,Other_Models,9,160000,Manual,second,Diesel,Nov-24,430000,12.971540487669746
Mahindra,XUV500,8,94054,Automatic,first,Diesel,Nov-24,1131000,13.938612755098257
Other_Brands,Other_Models,13,102506,Automatic,second,Petrol,Nov-24,315000,12.66032791780777
Hyundai,i10,14,100000,Manual,second,Petrol,Nov-24,230000,12.345834587905333
Volkswagen,Polo,11,82000,Manual,second,Petrol,Nov-24,300000,12.611537753638338
Honda,Amaze,6,61000,Manual,second,Hybrid/CNG,Nov-24,530000,13.180632285528304
Other_Brands,Seltos,5,44197,Automatic,first,Diesel,Nov-24,1645000,14.31325094218161
Honda,Amaze,11,84999,Manual,second,Hybrid/CNG,Nov-24,278000,12.535376392672774
Maruti Suzuki,Swift,2,39000,Manual,first,Hybrid/CNG,Nov-24,675000,13.422467969854667
Honda,City,13,60000,Automatic,second,Hybrid/CNG,Nov-24,321999,12.68230371893166
Hyundai,i10,16,80000,Manual,first,Hybrid/CNG,Nov-24,165000,12.013700752882718
Mahindra,Other_Models,5,53000,Manual,first,Diesel,Nov-24,700000,13.458835614025542
Mahindra,XUV500,7,61000,Manual,first,Diesel,Nov-24,945000,13.758940206475879
Other_Brands,Other_Models,6,17000,Automatic,second,Petrol,Nov-24,4599999,15.341566644067996
Maruti Suzuki,Other_Models,5,54000,Manual,first,Petrol,Nov-24,430000,12.971540487669746
Tata,Other_Models,17,24000,Manual,first,Petrol,Nov-24,130000,11.77528972943772
Honda,Jazz,9,62000,Automatic,second,Petrol,Nov-24,400000,12.89921982609012
Other_Brands,Other_Models,15,93000,Manual,second,Diesel,Nov-24,175000,12.072541252905651
Hyundai,Other_Models,7,51000,Manual,first,Hybrid/CNG,Oct-24,476000,13.073173133213556
Maruti Suzuki,Swift,6,57000,Automatic,first,Petrol,Nov-24,595000,13.296316684527767
Maruti Suzuki,Wagon-R-1-0,6,75000,Manual,first,Hybrid/CNG,Nov-24,515000,13.151922179645874
Mercedes-Benz,E-Class,7,75000,Automatic,first,Diesel,Oct-24,2995000,14.912454789531687
Hyundai,Other_Models,4,48000,Manual,first,Hybrid/CNG,Oct-24,550000,13.217673557208654
Mahindra,Thar,3,26000,Automatic,first,Diesel,Nov-24,1790000,14.397726177816939
Maruti Suzuki,Swift,9,65000,Manual,first,Hybrid/CNG,Nov-24,399000,12.896716695872
Maruti Suzuki,Vitara-Brezza,7,32000,Manual,first,Diesel,Nov-24,675000,13.422467969854667
Other_Brands,Other_Models,4,9000,Automatic,first,Petrol,Nov-24,1721000,14.358416075193677
Mercedes-Benz,Other_Models,24,95000,Automatic,second,Petrol,Nov-24,399000,12.896716695872
Hyundai,i10,14,67000,Manual,first,Petrol,Nov-24,210000,12.254862809699606
Toyota,Innova,15,187000,Manual,second,Diesel,Nov-24,540000,13.199324418540456
Audi,Other_Models,10,59000,Automatic,first,Diesel,Nov-24,2350000,14.669925886120343
Maruti Suzuki,Wagon-R,9,100000,Automatic,second,Hybrid/CNG,Nov-24,240000,12.388394202324129
Maruti Suzuki,Swift-Dzire,11,71500,Manual,second,Diesel,Oct-24,499000,13.120361374733656
Other_Brands,Other_Models,6,51000,Manual,first,Diesel,Nov-24,395000,12.886641043883259
Maruti Suzuki,Ertiga,8,46000,Automatic,second,Petrol,Nov-24,725000,13.493926933836812
Tata,Other_Models,8,48000,Manual,first,Hybrid/CNG,Nov-24,445000,13.005829561148378
Honda,Jazz,7,85000,Automatic,first,Hybrid/CNG,Nov-24,575000,13.262125319779487
Other_Brands,Other_Models,8,75000,Automatic,second,Hybrid/CNG,Nov-24,290000,12.577636201962656
Audi,Other_Models,10,42000,Automatic,second,Diesel,Nov-24,1050000,13.864300722133706
Other_Brands,KWID,8,30000,Automatic,second,Petrol,Nov-24,375000,12.834681304952548
Maruti Suzuki,Other_Models,2,14000,Automatic,first,Hybrid/CNG,Nov-24,2225000,14.615267473582477
Maruti Suzuki,Other_Models,1,11000,Automatic,first,Hybrid/CNG,Oct-24,1324999,14.096922262685194
Audi,A6,10,93000,Automatic,first,Diesel,Nov-24,1090000,13.901688254205327
Maruti Suzuki,Swift,9,65000,Manual,first,Hybrid/CNG,Nov-24,399000,12.896716695872
Hyundai,Grand i10 Nios,6,59284,Automatic,second,Petrol,Nov-24,533000,13.186276703147982
Maruti Suzuki,Other_Models,8,55000,Manual,first,Hybrid/CNG,Nov-24,350000,12.765688433465597
Other_Brands,Other_Models,8,85000,Automatic,first,Petrol,Nov-24,1675000,14.331323723241304
Hyundai,i10,15,62000,Automatic,second,Hybrid/CNG,Nov-24,255000,12.449018824140563
Hyundai,Creta,4,56000,Manual,second,Diesel,Nov-24,1590000,14.279244574196415
Other_Brands,KWID,7,70000,Automatic,second,Petrol,Nov-24,325000,12.691580461311874
Honda,Jazz,9,36000,Automatic,second,Petrol,Nov-24,625000,13.345506928718539
Honda,City,10,68000,Automatic,second,Hybrid/CNG,Nov-24,575000,13.262125319779487
Hyundai,Venue,3,45000,Manual,first,Petrol,Nov-24,760000,13.541073712262515
Audi,Other_Models,12,175000,Automatic,first,Diesel,Nov-24,1375000,14.133964289082808
Maruti Suzuki,Swift-Dzire,8,115000,Manual,second,Hybrid/CNG,Nov-24,330000,12.706847933442663
Other_Brands,Other_Models,3,48000,Manual,first,Petrol,Nov-24,1350000,14.115615150414612
Hyundai,i20,3,45000,Manual,first,Petrol,Nov-24,725000,13.493926933836812
Toyota,Corolla Altis,11,190000,Manual,first,Diesel,Sep-24,945000,13.758940206475879
Toyota,Other_Models,3,28000,Automatic,first,Hybrid/CNG,Nov-24,2095000,14.555064111338375
Maruti Suzuki,Eeco,11,79000,Manual,second,Hybrid/CNG,Nov-24,285000,12.560244459250788
Toyota,Innova Crysta,6,27000,Automatic,first,Petrol,Nov-24,1899000,14.456837989794423
Tata,Other_Models,3,14000,Automatic,first,Diesel,Nov-24,1780000,14.392123922268269
Maruti Suzuki,Other_Models,3,39000,Automatic,first,Petrol,Nov-24,675000,13.422467969854667
Toyota,Corolla Altis,15,85000,Manual,second,Hybrid/CNG,Nov-24,235000,12.367340793126296
Maruti Suzuki,Swift-Dzire,15,85000,Manual,second,Petrol,Nov-24,175000,12.072541252905651
Tata,Other_Models,10,140000,Manual,second,Diesel,Nov-24,250000,12.429216196844383
Other_Brands,Other_Models,13,50000,Manual,second,Hybrid/CNG,Nov-24,229000,12.341477282536376
Hyundai,Grand i10 Nios,4,88000,Manual,first,Hybrid/CNG,Nov-24,575000,13.262125319779487
BMW,Other_Models,8,57000,Automatic,second,Diesel,Nov-24,1799999,14.403296667310682
Tata,Other_Models,5,85000,Manual,first,Diesel,Nov-24,625000,13.345506928718539
Honda,Other_Models,15,90000,Automatic,second,Hybrid/CNG,Nov-24,270000,12.506177237980511
Toyota,Innova,11,96760,Manual,second,Diesel,Nov-24,975000,13.790192749979985
Maruti Suzuki,Wagon-R,12,64000,Manual,first,Hybrid/CNG,Nov-24,190000,12.154779351142624
Tata,Tiago,8,52000,Automatic,second,Petrol,Nov-24,400000,12.89921982609012
Toyota,Innova Crysta,7,151000,Automatic,first,Diesel,Nov-24,1650000,14.316285845876763
Maruti Suzuki,Swift,7,68364,Manual,first,Petrol,Nov-24,685000,13.437174117244362
Mercedes-Benz,E-Class,13,74000,Automatic,second,Diesel,Nov-24,1295000,14.074021253115776
Honda,Amaze,10,71000,Manual,first,Petrol,Nov-24,275000,12.524526376648708
Maruti Suzuki,Eeco,4,75000,Manual,first,Hybrid/CNG,Nov-24,515000,13.151922179645874
Other_Brands,Other_Models,3,27000,Manual,first,Diesel,Nov-24,1175000,13.976778705560397
Maruti Suzuki,Wagon-R,7,80000,Automatic,second,Hybrid/CNG,Nov-24,351000,12.768541502448002
Hyundai,Creta,4,32000,Manual,first,Diesel,Nov-24,975000,13.790192749979985
Hyundai,Santro Xing,16,86000,Manual,second,Hybrid/CNG,Nov-24,125000,11.736069016284437
Maruti Suzuki,Wagon-R,10,62000,Manual,second,Hybrid/CNG,Nov-24,125000,11.736069016284437
Hyundai,Other_Models,11,72000,Automatic,second,Hybrid/CNG,Nov-24,445000,13.005829561148378
Maruti Suzuki,Baleno,9,31000,Automatic,second,Petrol,Nov-24,4999000,15.424748450395708
Other_Brands,Ecosport,12,119000,Manual,second,Diesel,Nov-24,450000,13.017002861746503
Toyota,Fortuner,13,168554,Manual,second,Diesel,Nov-24,985000,13.800396920154226
Maruti Suzuki,Swift-Dzire,16,98000,Manual,second,Diesel,Nov-24,245000,12.409013489526863
Mercedes-Benz,Other_Models,9,50000,Automatic,second,Petrol,Nov-24,1585000,14.276094965293519
Maruti Suzuki,Other_Models,16,97000,Automatic,second,Diesel,Nov-24,120000,11.695247021764184
Maruti Suzuki,Baleno,9,60837,Manual,first,Petrol,Nov-24,467000,13.054084536651034
Maruti Suzuki,Celerio,11,60000,Automatic,first,Petrol,Nov-24,290000,12.577636201962656
Honda,Other_Models,8,41000,Manual,first,Diesel,Nov-24,775000,13.560618308335483
Tata,Other_Models,11,74000,Manual,first,Hybrid/CNG,Nov-24,140000,11.84939770159144
Maruti Suzuki,Ertiga,7,76000,Manual,second,Hybrid/CNG,Nov-24,695000,13.45166712454693
Toyota,Innova,12,130000,Manual,first,Diesel,Nov-24,700000,13.458835614025542
Maruti Suzuki,Other_Models,15,123000,Manual,second,Petrol,Nov-24,210000,12.254862809699606
Hyundai,Verna,5,49500,Automatic,first,Petrol,Nov-24,1099000,13.909911233385758
Other_Brands,Other_Models,4,58000,Automatic,second,Petrol,Nov-24,475000,13.071070083016778
Hyundai,Other_Models,10,3586,Manual,first,Petrol,Nov-24,160000,11.982929094215963
Mahindra,Other_Models,6,40000,Automatic,first,Diesel,Nov-24,850000,13.652991628466498
Other_Brands,Endeavour,9,99000,Automatic,second,Diesel,Nov-24,1650000,14.316285845876763
Other_Brands,Other_Models,14,52000,Manual,first,Petrol,Nov-24,199000,12.201060103706629
Mercedes-Benz,Other_Models,14,45000,Automatic,second,Diesel,Nov-24,7500000,15.830413578506539
Toyota,Fortuner,7,90000,Automatic,second,Diesel,Nov-24,3485000,15.06397860217676
Maruti Suzuki,Wagon-R-1-0,4,28000,Manual,first,Hybrid/CNG,Nov-24,485000,13.091904169919621
Other_Brands,Endeavour,4,45000,Automatic,first,Diesel,Nov-24,3583000,15.091710996287091
Other_Brands,Other_Models,15,112000,Manual,second,Diesel,Sep-24,290000,12.577636201962656
Hyundai,i20,14,64000,Manual,second,Hybrid/CNG,Nov-24,255000,12.449018824140563
Volkswagen,Other_Models,7,74656,Automatic,first,Diesel,Nov-24,1850000,14.430696197054507
Hyundai,Creta,9,75000,Manual,second,Diesel,Oct-24,985000,13.800396920154226
